id,id1,id1,address,source,description,name,date_added
OFAC18820,OFAC29704,OFAC28635,"12 Krasnopresnenskaya naberezhnaya Moscow 123610 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website www.russianhelicopters.aero; Email Address info@rus-helicopters.com; Executive Order 13662 Directive Determination - Subject to Directive 3; Registration ID 1077746003334; Tax ID No. 7731559044; Government Gazette Number 98927243; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: ROSTEC.","VERTOLETY ROSSII AO","2019-03-01 23:12:28"
OFAC18785,OFAC29804,OFAC28569,"d. 24 ul. Usacheva Moscow 119048 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website http://rtguard.ru/; Executive Order 13662 Directive Determination - Subject to Directive 3; Registration ID 1107746577652; Tax ID No. 7704759968; Government Gazette Number 66902230; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: ROSTEC.","AKTSIONERNOE OBSHCHESTVO RT-OKHRANA","2019-03-01 23:12:28"
OFAC18728,OFAC30278,OFAC28460,"2 Balkanska street Belgrade 11 000 Serbia ",OFAC-NON-SDN," UKRAINE-EO13662 SWIFT/BIC MBBGRSBG; Website www.vtbbanka.rs; Executive Order 13662 Directive Determination - Subject to Directive 1; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB BANK JSC BELGRADE","2019-03-01 23:12:28"
OFAC19468,OFAC30628,OFAC29591,"d.9 ul. Geologorazvedchikov Novy Urengoi, Yamalo-Nenetski a.o 629306 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website yamburg-dobycha.gazprom.ru; Email Address PRIYEMNAYA@YGDU; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1028900624576; Tax ID No. 8904034777; Government Gazette Number 04803457; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM DOBYCHA YAMBURG,OOO","2019-03-01 23:12:28"
OFAC19468,OFAC30629,OFAC29591,"d.9 ul. Geologorazvedchikov Novy Urengoi, Yamalo-Nenetski a.o 629306 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website yamburg-dobycha.gazprom.ru; Email Address PRIYEMNAYA@YGDU; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1028900624576; Tax ID No. 8904034777; Government Gazette Number 04803457; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM DOBYCHA YAMBURG,OOO","2019-03-01 23:12:28"
OFAC19469,OFAC30631,OFAC29593,"d.15 ul.Mira Yugorsk, Khanty-Mansiski Avtonomny okrug, Yugra a.o. 628260 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website www.gazprom-transgaz-yugorsk.ru; Email Address KANS1@TTG.GAZPROM.RU; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1028601843918; Tax ID No. 8622000931; Government Gazette Number 00154223; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM TRANSGAZ YUGORSK, OOO","2019-03-01 23:12:28"
OFAC19469,OFAC30632,OFAC29593,"d.15 ul.Mira Yugorsk, Khanty-Mansiski Avtonomny okrug, Yugra a.o. 628260 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website www.gazprom-transgaz-yugorsk.ru; Email Address KANS1@TTG.GAZPROM.RU; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1028601843918; Tax ID No. 8622000931; Government Gazette Number 00154223; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM TRANSGAZ YUGORSK, OOO","2019-03-01 23:12:28"
OFAC19469,OFAC30633,OFAC29593,"d.15 ul.Mira Yugorsk, Khanty-Mansiski Avtonomny okrug, Yugra a.o. 628260 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website www.gazprom-transgaz-yugorsk.ru; Email Address KANS1@TTG.GAZPROM.RU; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1028601843918; Tax ID No. 8622000931; Government Gazette Number 00154223; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM TRANSGAZ YUGORSK, OOO","2019-03-01 23:12:28"
OFAC19470,OFAC30635,OFAC29595,"d. 20 korp. 8 ul. Staraya Basmannaya Moscow 107066 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website niigazeconomika.gazprom.ru; Email Address econmg@gazprom.ru; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1027739345842; Tax ID No. 7701022125; Government Gazette Number 47588503; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","NIIGAZEKONOMIKA, OOO","2019-03-01 23:12:28"
OFAC19470,OFAC30636,OFAC29595,"d. 20 korp. 8 ul. Staraya Basmannaya Moscow 107066 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website niigazeconomika.gazprom.ru; Email Address econmg@gazprom.ru; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1027739345842; Tax ID No. 7701022125; Government Gazette Number 47588503; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","NIIGAZEKONOMIKA, OOO","2019-03-01 23:12:28"
OFAC19471,OFAC30638,OFAC29597,"3 korp.2 ul.Varshavskaya St. Petersburg 196128 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website www.spb-tr.gazprom.ru; Email Address gfokin@spb.ltg.gazprom.ru; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1027804862755; Tax ID No. 7805018099; Government Gazette Number 00154312; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM TRANSGAZ SANKT-PETERBURG, OOO","2019-03-01 23:12:28"
OFAC19471,OFAC30639,OFAC29597,"3 korp.2 ul.Varshavskaya St. Petersburg 196128 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website www.spb-tr.gazprom.ru; Email Address gfokin@spb.ltg.gazprom.ru; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1027804862755; Tax ID No. 7805018099; Government Gazette Number 00154312; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM TRANSGAZ SANKT-PETERBURG, OOO","2019-03-01 23:12:28"
OFAC19472,OFAC30641,OFAC29599,"d.6 prospekt Oktyabrskoi Revolyutsii Stavropol, Stavropolski krai 355000 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website Stavropol-tr.gazprom.ru; Email Address ooo@ktg.gazprom.ru; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1022601940613; Tax ID No. 2636032629; Government Gazette Number 04864447; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM TRANSGAZ STAVROPOL, OOO","2019-03-01 23:12:28"
OFAC19472,OFAC30642,OFAC29599,"d.6 prospekt Oktyabrskoi Revolyutsii Stavropol, Stavropolski krai 355000 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website Stavropol-tr.gazprom.ru; Email Address ooo@ktg.gazprom.ru; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1022601940613; Tax ID No. 2636032629; Government Gazette Number 04864447; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM TRANSGAZ STAVROPOL, OOO","2019-03-01 23:12:28"
OFAC19542,OFAC30728,OFAC29677,"3 korp.2 ul.Varshavskaya St. Petersburg 196128 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1023801016887; Tax ID No. 3808069915; Government Gazette Number 55567892; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives.; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM RUSSKAYA, OOO","2019-03-01 23:12:28"
OFAC19542,OFAC30729,OFAC29677,"3 korp.2 ul.Varshavskaya St. Petersburg 196128 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1023801016887; Tax ID No. 3808069915; Government Gazette Number 55567892; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives.; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM RUSSKAYA, OOO","2019-03-01 23:12:28"
OFAC19542,OFAC30730,OFAC29677,"3 korp.2 ul.Varshavskaya St. Petersburg 196128 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1023801016887; Tax ID No. 3808069915; Government Gazette Number 55567892; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives.; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM RUSSKAYA, OOO","2019-03-01 23:12:28"
OFAC19543,OFAC30732,OFAC29679,"8 Korp. 1 ul.Stroitelei Moscow 117939 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website gazpromenergo.gazprom.ru; Email Address info@adm.energo.gazprom.ru; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1027739841370; Tax ID No. 7736186950; Government Gazette Number 18584757; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM ENERGO, OOO","2019-03-01 23:12:28"
OFAC19543,OFAC30733,OFAC29679,"8 Korp. 1 ul.Stroitelei Moscow 117939 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website gazpromenergo.gazprom.ru; Email Address info@adm.energo.gazprom.ru; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1027739841370; Tax ID No. 7736186950; Government Gazette Number 18584757; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM ENERGO, OOO","2019-03-01 23:12:28"
OFAC19544,OFAC30735,OFAC29681,"d.1 ul.Zvereva Nadym, Yamalo-Nenetski a.o. 629730 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website nadymdobycha.gazprom.ru; Email Address MANAGER@ONGP.RU; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1028900578080; Tax ID No. 8903019871; Government Gazette Number 00153761; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM DOBYCHA NADYM, OOO","2019-03-01 23:12:28"
OFAC19544,OFAC30736,OFAC29681,"d.1 ul.Zvereva Nadym, Yamalo-Nenetski a.o. 629730 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website nadymdobycha.gazprom.ru; Email Address MANAGER@ONGP.RU; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1028900578080; Tax ID No. 8903019871; Government Gazette Number 00153761; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM DOBYCHA NADYM, OOO","2019-03-01 23:12:28"
OFAC19545,OFAC30738,OFAC29683,"d.16 ul.Nametkina Moscow 117997 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website gazsvyaz.ru; Email Address a.nosonov@gazprom.ru; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1027739411457; Tax ID No. 7740000020; Government Gazette Number 04695507; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM SVYAZ, OOO","2019-03-01 23:12:28"
OFAC19545,OFAC30739,OFAC29683,"d.16 ul.Nametkina Moscow 117997 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website gazsvyaz.ru; Email Address a.nosonov@gazprom.ru; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1027739411457; Tax ID No. 7740000020; Government Gazette Number 04695507; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM SVYAZ, OOO","2019-03-01 23:12:28"
OFAC19546,OFAC30741,OFAC29685,"d. DOM 24 korp. LITER A nab.Admirala Lazareva St. Petersburg 197110 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website mrg.gazprom.ru; Email Address k.seleznev@mrg.gazprom.ru; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1025000653930; Tax ID No. 5003021311; Government Gazette Number 45138919; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM MEZHREGIONGAZ, OOO","2019-03-01 23:12:28"
OFAC19546,OFAC30742,OFAC29685,"d. DOM 24 korp. LITER A nab.Admirala Lazareva St. Petersburg 197110 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website mrg.gazprom.ru; Email Address k.seleznev@mrg.gazprom.ru; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1025000653930; Tax ID No. 5003021311; Government Gazette Number 45138919; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM MEZHREGIONGAZ, OOO","2019-03-01 23:12:28"
OFAC19631,OFAC30829,OFAC29798,"d.4 prospekt Oktyabrski Kemerovo, Kemerovskaya obl 650066 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website kuznetsk-dobycha.gazprom.ru; Email Address GPKKUZNETSK@MAIL.RU; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1024201465551; Tax ID No. 4216000032; Government Gazette Number 26624330; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM DOBYCHA KUZNETSK, OOO","2019-03-01 23:12:28"
OFAC19631,OFAC30830,OFAC29798,"d.4 prospekt Oktyabrski Kemerovo, Kemerovskaya obl 650066 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website kuznetsk-dobycha.gazprom.ru; Email Address GPKKUZNETSK@MAIL.RU; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1024201465551; Tax ID No. 4216000032; Government Gazette Number 26624330; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM DOBYCHA KUZNETSK, OOO","2019-03-01 23:12:28"
OFAC19632,OFAC30832,OFAC29800,"d.39/2 prospekt Lenina Ukhta, Komi resp 169312 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website ukhta-tr.gazprom.ru; Email Address azaharov@sgp.gazprom.ru; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1021100731190; Tax ID No. 1102024468; Government Gazette Number 00159025; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM TRANSGAZ UKHTA, OOO","2019-03-01 23:12:28"
OFAC19632,OFAC30833,OFAC29800,"d.39/2 prospekt Lenina Ukhta, Komi resp 169312 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website ukhta-tr.gazprom.ru; Email Address azaharov@sgp.gazprom.ru; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1021100731190; Tax ID No. 1102024468; Government Gazette Number 00159025; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM TRANSGAZ UKHTA, OOO","2019-03-01 23:12:28"
OFAC19633,OFAC30835,OFAC29802,"d.41 ul.Adelya Kutuya Kazan, Tatarstan resp 420073 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website kazan-tr.gazprom.ru; Email Address Vlads@TTG.bancorp.ru; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1021603624921; Tax ID No. 1600000036; Government Gazette Number 00154364; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM TRANSGAZ KAZAN, OOO","2019-03-01 23:12:28"
OFAC19633,OFAC30836,OFAC29802,"d.41 ul.Adelya Kutuya Kazan, Tatarstan resp 420073 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website kazan-tr.gazprom.ru; Email Address Vlads@TTG.bancorp.ru; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1021603624921; Tax ID No. 1600000036; Government Gazette Number 00154364; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM TRANSGAZ KAZAN, OOO","2019-03-01 23:12:28"
OFAC19634,OFAC30838,OFAC29804,"d.118 A prospekt Im 50 Let Oktyabrya Saratov, Saratovskaya obl. 410052 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website Saratov-tr.gazprom.ru; Email Address SECR@UTG.GAZPROM.RU; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1026403049815; Tax ID No. 6453010110; Government Gazette Number 04863554; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM TRANSGAZ SARATOV, OOO","2019-03-01 23:12:28"
OFAC19634,OFAC30839,OFAC29804,"d.118 A prospekt Im 50 Let Oktyabrya Saratov, Saratovskaya obl. 410052 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website Saratov-tr.gazprom.ru; Email Address SECR@UTG.GAZPROM.RU; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1026403049815; Tax ID No. 6453010110; Government Gazette Number 04863554; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM TRANSGAZ SARATOV, OOO","2019-03-01 23:12:28"
OFAC19635,OFAC30841,OFAC29806,"d. 20 litera A nab.Aptekarskaya St. Petersburg 197022 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website sotsinvest.gazprom.ru; Email Address Y.Gagarinskiy@gpia.ru; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1037700253470; Tax ID No. 7736077414; Government Gazette Number 11453584; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives.; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM SOTSINVEST, OOO","2019-03-01 23:12:28"
OFAC19635,OFAC30842,OFAC29806,"d. 20 litera A nab.Aptekarskaya St. Petersburg 197022 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website sotsinvest.gazprom.ru; Email Address Y.Gagarinskiy@gpia.ru; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1037700253470; Tax ID No. 7736077414; Government Gazette Number 11453584; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives.; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM SOTSINVEST, OOO","2019-03-01 23:12:28"
OFAC19635,OFAC30843,OFAC29806,"d. 20 litera A nab.Aptekarskaya St. Petersburg 197022 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website sotsinvest.gazprom.ru; Email Address Y.Gagarinskiy@gpia.ru; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1037700253470; Tax ID No. 7736077414; Government Gazette Number 11453584; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives.; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM SOTSINVEST, OOO","2019-03-01 23:12:28"
OFAC19636,OFAC30845,OFAC29808,"d.20 ul. Respubliki Noyabrsk, Yamalo-Nenetski a.o. 629802 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website noyabrsk-dobycha.gazprom.ru; Email Address NGD@NGD.GASPROM.RU; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1028900706647; Tax ID No. 8905026850; Government Gazette Number 05751797; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM DOBYCHA NOYABRSK, OOO","2019-03-01 23:12:28"
OFAC19636,OFAC30846,OFAC29808,"d.20 ul. Respubliki Noyabrsk, Yamalo-Nenetski a.o. 629802 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website noyabrsk-dobycha.gazprom.ru; Email Address NGD@NGD.GASPROM.RU; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1028900706647; Tax ID No. 8905026850; Government Gazette Number 05751797; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM DOBYCHA NOYABRSK, OOO","2019-03-01 23:12:28"
OFAC19637,OFAC30848,OFAC29810,"d. 8 korp. 1 ul.Stroitelei Moscow 119311 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website gazbez.ru; Email Address g.rybanova@gazbez.gazprom.ru; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1025000658187; Tax ID No. 5003028148; Government Gazette Number 23484472; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM GAZOBEZOPASNOST, OOO","2019-03-01 23:12:28"
OFAC19637,OFAC30849,OFAC29810,"d. 8 korp. 1 ul.Stroitelei Moscow 119311 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website gazbez.ru; Email Address g.rybanova@gazbez.gazprom.ru; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1025000658187; Tax ID No. 5003028148; Government Gazette Number 23484472; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM GAZOBEZOPASNOST, OOO","2019-03-01 23:12:28"
OFAC19638,OFAC30852,OFAC29813,"d. 12 A ul.Nametkina Moscow 117420 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website flot.gazprom.ru; Email Address denisenko@gazflot.ru; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1027700198635; Tax ID No. 7740000037; Government Gazette Number 40025139; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM FLOT, OOO","2019-03-01 23:12:28"
OFAC19638,OFAC30853,OFAC29813,"d. 12 A ul.Nametkina Moscow 117420 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website flot.gazprom.ru; Email Address denisenko@gazflot.ru; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1027700198635; Tax ID No. 7740000037; Government Gazette Number 40025139; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM FLOT, OOO","2019-03-01 23:12:28"
OFAC19638,OFAC30854,OFAC29813,"d. 12 A ul.Nametkina Moscow 117420 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website flot.gazprom.ru; Email Address denisenko@gazflot.ru; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1027700198635; Tax ID No. 7740000037; Government Gazette Number 40025139; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZPROM FLOT, OOO","2019-03-01 23:12:28"
OFAC19639,OFAC30856,OFAC29815,"d.10 B ul.Nametkina Moscow 117420 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website gasoil.ru; Email Address i.blagodarov@gasoil.ru; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1113926004422; Tax ID No. 3906229324; Government Gazette Number 22876655; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZ-OIL, OOO","2019-03-01 23:12:28"
OFAC19639,OFAC30857,OFAC29815,"d.10 B ul.Nametkina Moscow 117420 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website gasoil.ru; Email Address i.blagodarov@gasoil.ru; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1113926004422; Tax ID No. 3906229324; Government Gazette Number 22876655; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZ-OIL, OOO","2019-03-01 23:12:28"
OFAC19639,OFAC30858,OFAC29815,"d.10 B ul.Nametkina Moscow 117420 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website gasoil.ru; Email Address i.blagodarov@gasoil.ru; Executive Order 13662 Directive Determination - Subject to Directive 4; Registration ID 1113926004422; Tax ID No. 3906229324; Government Gazette Number 22876655; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: OPEN JOINT STOCK COMPANY GAZPROM.","GAZ-OIL, OOO","2019-03-01 23:12:28"
